"Z_MAPA10";"ROHY";"X_JTSK";"Y_JTSK"
"03-12-05";"3_PD";946369,52;665824,73
"03-12-05";"4_LD";945798,49;670492,93
"03-12-06";"1_LH";943514,38;689165,75
"03-12-06";"2_PH";944085,41;684497,54
"03-12-06";"3_PD";947855,83;684970,85
"03-12-06";"4_LD";947284,44;689642,03
"03-12-07";"1_LH";944085,41;684497,54
"03-12-07";"2_PH";944656,43;679829,34
"03-12-07";"3_PD";948427,23;680299,66
"03-12-07";"4_LD";947855,83;684970,85
"03-12-08";"1_LH";944656,43;679829,34
"03-12-08";"2_PH";945227,46;675161,14
"03-12-08";"3_PD";948998,62;675628,48
"03-12-08";"4_LD";948427,23;680299,66
"03-12-09";"1_LH";945227,46;675161,14
"03-12-09";"2_PH";945798,49;670492,93
"03-12-09";"3_PD";949570,02;670957,30
"03-12-09";"4_LD";948998,62;675628,48
"03-12-10";"1_LH";945798,49;670492,93
"03-12-10";"2_PH";946369,52;665824,73
"03-12-10";"3_PD";950141,41;666286,12
"03-12-10";"4_LD";949570,02;670957,30
"03-12-11";"1_LH";947284,44;689642,03
"03-12-11";"2_PH";947855,83;684970,85
"03-12-11";"3_PD";951626,26;685444,15
"03-12-11";"4_LD";951054,50;690118,31
"03-12-12";"1_LH";947855,83;684970,85
"03-12-12";"2_PH";948427,23;680299,66
"03-12-12";"3_PD";952198,02;680769,99
"03-12-12";"4_LD";951626,26;685444,15
"03-12-13";"1_LH";948427,23;680299,66
"03-12-13";"2_PH";948998,62;675628,48
"03-12-13";"3_PD";952769,78;676095,83
"03-12-13";"4_LD";952198,02;680769,99
"03-12-14";"1_LH";948998,62;675628,48
"03-12-14";"2_PH";949570,02;670957,30
"03-12-14";"3_PD";953341,54;671421,67
"03-12-14";"4_LD";952769,78;676095,83
"03-12-15";"1_LH";949570,02;670957,30
"03-12-15";"2_PH";950141,41;666286,12
"03-12-15";"3_PD";953913,30;666747,51
"03-12-15";"4_LD";953341,54;671421,67
"03-12-16";"1_LH";951054,50;690118,31
"03-12-16";"2_PH";951626,26;685444,15
"03-12-16";"3_PD";955396,69;685917,45
"03-12-16";"4_LD";954824,57;690594,58
"03-12-17";"1_LH";951626,26;685444,15
"03-12-17";"2_PH";952198,02;680769,99
"03-12-17";"3_PD";955968,81;681240,31
"03-12-17";"4_LD";955396,69;685917,45
"03-12-18";"1_LH";952198,02;680769,99
"03-12-18";"2_PH";952769,78;676095,83
"03-12-18";"3_PD";956540,94;676563,17
"03-12-18";"4_LD";955968,81;681240,31
"03-12-19";"1_LH";952769,78;676095,83
"03-12-19";"2_PH";953341,54;671421,67
"03-12-19";"3_PD";957113,06;671886,03
"03-12-19";"4_LD";956540,94;676563,17
"03-12-20";"1_LH";953341,54;671421,67
"03-12-20";"2_PH";953913,30;666747,51
"03-12-20";"3_PD";957685,18;667208,89
"03-12-20";"4_LD";957113,06;671886,03
"03-12-21";"1_LH";954824,57;690594,58
"03-12-21";"2_PH";955396,69;685917,45
"03-12-21";"3_PD";959167,12;686390,75
"03-12-21";"4_LD";958594,63;691070,86
"03-12-22";"1_LH";955396,69;685917,45
"03-12-22";"2_PH";955968,81;681240,31
"03-12-22";"3_PD";959739,61;681710,63
"03-12-22";"4_LD";959167,12;686390,75
"03-12-23";"1_LH";955968,81;681240,31
"03-12-23";"2_PH";956540,94;676563,17
"03-12-23";"3_PD";960312,09;677030,52
"03-12-23";"4_LD";959739,61;681710,63
"03-12-24";"1_LH";956540,94;676563,17
"03-12-24";"2_PH";957113,06;671886,03
"03-12-24";"3_PD";960884,58;672350,40
"03-12-24";"4_LD";960312,09;677030,52
"03-12-25";"1_LH";957113,06;671886,03
"03-12-25";"2_PH";957685,18;667208,89
"03-12-25";"3_PD";961457,07;667670,28
"03-12-25";"4_LD";960884,58;672350,40
"03-13-01";"1_LH";955732,20;714471,44
"03-13-01";"2_PH";956304,68;709791,33
"03-13-01";"3_PD";960073,29;710279,52
"03-13-01";"4_LD";959500,44;714962,61
"03-13-02";"1_LH";956304,68;709791,33
"03-13-02";"2_PH";956877,17;705111,21
"03-13-02";"3_PD";960646,14;705596,42
"03-13-02";"4_LD";960073,29;710279,52
"03-13-03";"1_LH";956877,17;705111,21
"03-13-03";"2_PH";957449,66;700431,09
"03-13-03";"3_PD";961218,99;700913,33
"03-13-03";"4_LD";960646,14;705596,42
"03-13-04";"1_LH";957449,66;700431,09
"03-13-04";"2_PH";958022,15;695750,98
"03-13-04";"3_PD";961791,84;696230,23
"03-13-04";"4_LD";961218,99;700913,33
"03-13-05";"1_LH";958022,15;695750,98
"03-13-05";"2_PH";958594,63;691070,86
"03-13-05";"3_PD";962364,70;691547,14
"03-13-05";"4_LD";961791,84;696230,23
"03-13-06";"1_LH";959500,44;714962,61
"03-13-06";"2_PH";960073,29;710279,52
"03-13-06";"3_PD";963841,90;710767,70
"03-13-06";"4_LD";963268,68;715453,78
"03-13-07";"1_LH";960073,29;710279,52
"03-13-07";"2_PH";960646,14;705596,42
"03-13-07";"3_PD";964415,11;706081,63
"03-13-07";"4_LD";963841,90;710767,70
"03-13-08";"1_LH";960646,14;705596,42
"03-13-08";"2_PH";961218,99;700913,33
"03-13-08";"3_PD";964988,33;701395,56
"03-13-08";"4_LD";964415,11;706081,63
"03-13-09";"1_LH";961218,99;700913,33
"03-13-09";"2_PH";961791,84;696230,23
"03-13-09";"3_PD";965561,54;696709,49
"03-13-09";"4_LD";964988,33;701395,56
"03-13-10";"1_LH";961791,84;696230,23
"03-13-10";"2_PH";962364,70;691547,14
"03-13-10";"3_PD";966134,76;692023,42
"03-13-10";"4_LD";965561,54;696709,49
"03-13-11";"1_LH";963268,68;715453,78
"03-13-11";"2_PH";963841,90;710767,70
"03-13-11";"3_PD";967610,51;711255,89
"03-13-11";"4_LD";967036,93;715944,94
"03-13-12";"1_LH";963841,90;710767,70
"03-13-12";"2_PH";964415,11;706081,63
"03-13-12";"3_PD";968184,09;706566,85
"03-13-12";"4_LD";967610,51;711255,89
"03-13-13";"1_LH";964415,11;706081,63
"03-13-13";"2_PH";964988,33;701395,56
"03-13-13";"3_PD";968757,67;701877,80
"03-13-13";"4_LD";968184,09;706566,85
"03-13-14";"1_LH";964988,33;701395,56
"03-13-14";"2_PH";965561,54;696709,49
"03-13-14";"3_PD";969331,24;697188,75
"03-13-14";"4_LD";968757,67;701877,80
"03-13-15";"1_LH";965561,54;696709,49
"03-13-15";"2_PH";966134,76;692023,42
"03-13-15";"3_PD";969904,82;692499,70
"03-13-15";"4_LD";969331,24;697188,75
"03-13-16";"1_LH";967036,93;715944,94
"03-13-16";"2_PH";967610,51;711255,89
"03-13-16";"3_PD";971379,11;711744,08
"03-13-16";"4_LD";970805,17;716436,11
"03-13-17";"1_LH";967610,51;711255,89
"03-13-17";"2_PH";968184,09;706566,85
"03-13-17";"3_PD";971953,06;707052,06
"03-13-17";"4_LD";971379,11;711744,08
"03-13-18";"1_LH";968184,09;706566,85
"03-13-18";"2_PH";968757,67;701877,80
"03-13-18";"3_PD";972527,00;702360,03
"03-13-18";"4_LD";971953,06;707052,06
"03-13-19";"1_LH";968757,67;701877,80
"03-13-19";"2_PH";969331,24;697188,75
"03-13-19";"3_PD";973100,94;697668,00
"03-13-19";"4_LD";972527,00;702360,03
"03-13-20";"1_LH";969331,24;697188,75
"03-13-20";"2_PH";969904,82;692499,70
"03-13-20";"3_PD";973674,89;692975,98
"03-13-20";"4_LD";973100,94;697668,00
"03-13-21";"1_LH";970805,17;716436,11
"03-13-21";"2_PH";971379,11;711744,08
"03-13-21";"3_PD";975147,72;712232,27
"03-13-21";"4_LD";974573,41;716927,28
"03-13-22";"1_LH";971379,11;711744,08
"03-13-22";"2_PH";971953,06;707052,06
"03-13-22";"3_PD";975722,03;707537,27
"03-13-22";"4_LD";975147,72;712232,27
"03-13-23";"1_LH";971953,06;707052,06
"03-13-23";"2_PH";972527,00;702360,03
"03-13-23";"3_PD";976296,34;702842,26
"03-13-23";"4_LD";975722,03;707537,27
"03-13-24";"1_LH";972527,00;702360,03
"03-13-24";"2_PH";973100,94;697668,00
"03-13-24";"3_PD";976870,64;698147,26
"03-13-24";"4_LD";976296,34;702842,26
"03-13-25";"1_LH";973100,94;697668,00
"03-13-25";"2_PH";973674,89;692975,98
"03-13-25";"3_PD";977444,95;693452,25
"03-13-25";"4_LD";976870,64;698147,26
"03-14-01";"1_LH";958594,63;691070,86
"03-14-01";"2_PH";959167,12;686390,75
"03-14-01";"3_PD";962937,55;686864,05
"03-14-01";"4_LD";962364,70;691547,14
"03-14-02";"1_LH";959167,12;686390,75
"03-14-02";"2_PH";959739,61;681710,63
"03-14-02";"3_PD";963510,40;682180,95
"03-14-02";"4_LD";962937,55;686864,05
"03-14-03";"1_LH";959739,61;681710,63
"03-14-03";"2_PH";960312,09;677030,52
"03-14-03";"3_PD";964083,25;677497,86
"03-14-03";"4_LD";963510,40;682180,95
"03-14-04";"1_LH";960312,09;677030,52
"03-14-04";"2_PH";960884,58;672350,40
"03-14-04";"3_PD";964656,10;672814,77
"03-14-04";"4_LD";964083,25;677497,86
"03-14-05";"1_LH";960884,58;672350,40
"03-14-05";"2_PH";961457,07;667670,28
"03-14-05";"3_PD";965228,95;668131,67
"03-14-05";"4_LD";964656,10;672814,77
"03-14-06";"1_LH";962364,70;691547,14
"03-14-06";"2_PH";962937,55;686864,05
"03-14-06";"3_PD";966707,98;687337,35
"03-14-06";"4_LD";966134,76;692023,42
"03-14-07";"1_LH";962937,55;686864,05
"03-14-07";"2_PH";963510,40;682180,95
"03-14-07";"3_PD";967281,19;682651,28
"03-14-07";"4_LD";966707,98;687337,35
"03-14-08";"1_LH";963510,40;682180,95
"03-14-08";"2_PH";964083,25;677497,86
"03-14-08";"3_PD";967854,41;677965,21
"03-14-08";"4_LD";967281,19;682651,28
"03-14-09";"1_LH";964083,25;677497,86
"03-14-09";"2_PH";964656,10;672814,77
"03-14-09";"3_PD";968427,62;673279,13
"03-14-09";"4_LD";967854,41;677965,21
"03-14-10";"1_LH";964656,10;672814,77
"03-14-10";"2_PH";965228,95;668131,67
"03-14-10";"3_PD";969000,84;668593,06
"03-14-10";"4_LD";968427,62;673279,13
"03-14-11";"1_LH";966134,76;692023,42
"03-14-11";"2_PH";966707,98;687337,35
"03-14-11";"3_PD";970478,40;687810,65
"03-14-11";"4_LD";969904,82;692499,70
"03-14-12";"1_LH";966707,98;687337,35
"03-14-12";"2_PH";967281,19;682651,28
"03-14-12";"3_PD";971051,98;683121,60
"03-14-12";"4_LD";970478,40;687810,65
"03-14-13";"1_LH";967281,19;682651,28
"03-14-13";"2_PH";967854,41;677965,21
"03-14-13";"3_PD";971625,56;678432,55
"03-14-13";"4_LD";971051,98;683121,60
"03-14-14";"1_LH";967854,41;677965,21
"03-14-14";"2_PH";968427,62;673279,13
"03-14-14";"3_PD";972199,14;673743,50
"03-14-14";"4_LD";971625,56;678432,55
"03-14-15";"1_LH";968427,62;673279,13
"03-14-15";"2_PH";969000,84;668593,06
"03-14-15";"3_PD";972772,72;669054,45
"03-14-15";"4_LD";972199,14;673743,50
"03-14-16";"1_LH";969904,82;692499,70
"03-14-16";"2_PH";970478,40;687810,65
"03-14-16";"3_PD";974248,83;688283,95
"03-14-16";"4_LD";973674,89;692975,98
"03-14-17";"1_LH";970478,40;687810,65
"03-14-17";"2_PH";971051,98;683121,60
"03-14-17";"3_PD";974822,78;683591,92
"03-14-17";"4_LD";974248,83;688283,95
"03-14-18";"1_LH";971051,98;683121,60
"03-14-18";"2_PH";971625,56;678432,55
"03-14-18";"3_PD";975396,72;678899,89
"03-14-18";"4_LD";974822,78;683591,92
"03-14-19";"1_LH";971625,56;678432,55
"03-14-19";"2_PH";972199,14;673743,50
"03-14-19";"3_PD";975970,66;674207,87
"03-14-19";"4_LD";975396,72;678899,89
"03-14-20";"1_LH";972199,14;673743,50
"03-14-20";"2_PH";972772,72;669054,45
"03-14-20";"3_PD";976544,61;669515,84
"03-14-20";"4_LD";975970,66;674207,87
"03-14-21";"1_LH";973674,89;692975,98
"03-14-21";"2_PH";974248,83;688283,95
"03-14-21";"3_PD";978019,26;688757,25
"03-14-21";"4_LD";977444,95;693452,25
"03-14-22";"1_LH";974248,83;688283,95
"03-14-22";"2_PH";974822,78;683591,92
"03-14-22";"3_PD";978593,57;684062,24
"03-14-22";"4_LD";978019,26;688757,25
"03-14-23";"1_LH";974822,78;683591,92
"03-14-23";"2_PH";975396,72;678899,89
"03-14-23";"3_PD";979167,88;679367,24
"03-14-23";"4_LD";978593,57;684062,24
"03-14-24";"1_LH";975396,72;678899,89
"03-14-24";"2_PH";975970,66;674207,87
"03-14-24";"3_PD";979742,19;674672,23
"03-14-24";"4_LD";979167,88;679367,24
"03-14-25";"1_LH";975970,66;674207,87
"03-14-25";"2_PH";976544,61;669515,84
"03-14-25";"3_PD";980316,49;669977,23
"03-14-25";"4_LD";979742,19;674672,23
"03-21-01";"1_LH";942597,64;665363,34
"03-21-01";"2_PH";943168,30;660698,11
"03-21-01";"3_PD";946940,55;661156,52
"03-21-01";"4_LD";946369,52;665824,73
"03-21-02";"1_LH";943168,30;660698,11
"03-21-02";"2_PH";943738,97;656032,88
"03-21-02";"3_PD";947511,58;656488,32
"03-21-02";"4_LD";946940,55;661156,52
"03-21-03";"1_LH";943738,97;656032,88
"03-21-03";"2_PH";944309,64;651367,66
"03-21-03";"3_PD";948082,61;651820,11
"03-21-03";"4_LD";947511,58;656488,32
"03-21-04";"1_LH";944309,64;651367,66
"03-21-04";"2_PH";944880,30;646702,43
"03-21-04";"3_PD";948653,64;647151,91
"03-21-04";"4_LD";948082,61;651820,11
"03-21-05";"1_LH";944880,30;646702,43
"03-21-05";"2_PH";945450,97;642037,20
"03-21-05";"3_PD";949224,67;642483,70
"03-21-05";"4_LD";948653,64;647151,91
"03-21-06";"1_LH";946369,52;665824,73
"03-21-06";"2_PH";946940,55;661156,52
"03-21-06";"3_PD";950712,80;661614,93
"03-21-06";"4_LD";950141,41;666286,12
"03-21-07";"1_LH";946940,55;661156,52
"03-21-07";"2_PH";947511,58;656488,32
"03-21-07";"3_PD";951284,20;656943,75
"03-21-07";"4_LD";950712,80;661614,93
"03-21-08";"1_LH";947511,58;656488,32
"03-21-08";"2_PH";948082,61;651820,11
"03-21-08";"3_PD";951855,59;652272,57
"03-21-08";"4_LD";951284,20;656943,75
"03-21-09";"1_LH";948082,61;651820,11
"03-21-09";"2_PH";948653,64;647151,91
"03-21-09";"3_PD";952426,99;647601,39
"03-21-09";"4_LD";951855,59;652272,57
"03-21-10";"1_LH";948653,64;647151,91
"03-21-10";"2_PH";949224,67;642483,70
"03-21-10";"3_PD";952998,38;642930,20
"03-21-10";"4_LD";952426,99;647601,39
"03-21-11";"1_LH";950141,41;666286,12
"03-21-11";"2_PH";950712,80;661614,93
"03-21-11";"3_PD";954485,05;662073,35
"03-21-11";"4_LD";953913,30;666747,51
"03-21-12";"1_LH";950712,80;661614,93
"03-21-12";"2_PH";951284,20;656943,75
"03-21-12";"3_PD";955056,81;657399,18
"03-21-12";"4_LD";954485,05;662073,35
"03-21-13";"1_LH";951284,20;656943,75
"03-21-13";"2_PH";951855,59;652272,57
"03-21-13";"3_PD";955628,57;652725,02
"03-21-13";"4_LD";955056,81;657399,18
"03-21-14";"1_LH";951855,59;652272,57
"03-21-14";"2_PH";952426,99;647601,39
"03-21-14";"3_PD";956200,33;648050,86
"03-21-14";"4_LD";955628,57;652725,02
"03-21-15";"1_LH";952426,99;647601,39
"03-21-15";"2_PH";952998,38;642930,20
"03-21-15";"3_PD";956772,09;643376,70
"03-21-15";"4_LD";956200,33;648050,86
"03-21-16";"1_LH";953913,30;666747,51
"03-21-16";"2_PH";954485,05;662073,35
"03-21-16";"3_PD";958257,30;662531,76
"03-21-16";"4_LD";957685,18;667208,89
"03-21-17";"1_LH";954485,05;662073,35
"03-21-17";"2_PH";955056,81;657399,18
"03-21-17";"3_PD";958829,43;657854,62
"03-21-17";"4_LD";958257,30;662531,76
"03-21-18";"1_LH";955056,81;657399,18
"03-21-18";"2_PH";955628,57;652725,02
"03-21-18";"3_PD";959401,55;653177,48
"03-21-18";"4_LD";958829,43;657854,62
"03-21-19";"1_LH";955628,57;652725,02
"03-21-19";"2_PH";956200,33;648050,86
"03-21-19";"3_PD";959973,67;648500,34
"03-21-19";"4_LD";959401,55;653177,48
"03-21-20";"1_LH";956200,33;648050,86
"03-21-20";"2_PH";956772,09;643376,70
"03-21-20";"3_PD";960545,79;643823,20
"03-21-20";"4_LD";959973,67;648500,34
"03-21-21";"1_LH";957685,18;667208,89
"03-21-21";"2_PH";958257,30;662531,76
"03-21-21";"3_PD";962029,55;662990,17
"03-21-21";"4_LD";961457,07;667670,28
"03-21-22";"1_LH";958257,30;662531,76
"03-21-22";"2_PH";958829,43;657854,62
"03-21-22";"3_PD";962602,04;658310,05
"03-21-22";"4_LD";962029,55;662990,17
"03-21-23";"1_LH";958829,43;657854,62
"03-21-23";"2_PH";959401,55;653177,48
"03-21-23";"3_PD";963174,53;653629,94
"03-21-23";"4_LD";962602,04;658310,05
"03-21-24";"1_LH";959401,55;653177,48
"03-21-24";"2_PH";959973,67;648500,34
"03-21-24";"3_PD";963747,01;648949,82
"03-21-24";"4_LD";963174,53;653629,94
"03-21-25";"1_LH";959973,67;648500,34
"03-21-25";"2_PH";960545,79;643823,20
"03-21-25";"3_PD";964319,50;644269,70
"03-21-25";"4_LD";963747,01;648949,82
"03-22-01";"1_LH";945450,97;642037,20
"03-22-01";"2_PH";946021,63;637371,98
"03-22-01";"3_PD";949795,70;637815,50
"03-22-01";"4_LD";949224,67;642483,70
"03-22-02";"1_LH";946021,63;637371,98
"03-22-02";"2_PH";946592,30;632706,75
"03-22-02";"3_PD";950366,73;633147,29
"03-22-02";"4_LD";949795,70;637815,50
"03-22-03";"1_LH";946592,30;632706,75
"03-22-03";"2_PH";947162,96;628041,52
"03-22-03";"3_PD";950937,76;628479,09
"03-22-03";"4_LD";950366,73;633147,29
"03-22-04";"1_LH";947162,96;628041,52
"03-22-04";"2_PH";947733,63;623376,30
"03-22-04";"3_PD";951508,79;623810,89
"03-22-04";"4_LD";950937,76;628479,09
"03-22-05";"1_LH";947733,63;623376,30
"03-22-05";"2_PH";948304,30;618711,07
"03-22-05";"3_PD";952079,82;619142,68
"03-22-05";"4_LD";951508,79;623810,89
"03-22-06";"1_LH";949224,67;642483,70
"03-22-06";"2_PH";949795,70;637815,50
"03-22-06";"3_PD";953569,77;638259,02
"03-22-06";"4_LD";952998,38;642930,20
"03-22-07";"1_LH";949795,70;637815,50
"03-22-07";"2_PH";950366,73;633147,29
"03-22-07";"3_PD";954141,17;633587,84
"03-22-07";"4_LD";953569,77;638259,02
"03-22-08";"1_LH";950366,73;633147,29
"03-22-08";"2_PH";950937,76;628479,09
"03-22-08";"3_PD";954712,56;628916,66
"03-22-08";"4_LD";954141,17;633587,84
"03-22-09";"1_LH";950937,76;628479,09
"03-22-09";"2_PH";951508,79;623810,89
"03-22-09";"3_PD";955283,96;624245,47
"03-22-09";"4_LD";954712,56;628916,66
"03-22-10";"1_LH";951508,79;623810,89
"03-22-10";"2_PH";952079,82;619142,68
"03-22-10";"3_PD";955855,35;619574,29
"03-22-10";"4_LD";955283,96;624245,47
"03-22-11";"1_LH";952998,38;642930,20
"03-22-11";"2_PH";953569,77;638259,02
"03-22-11";"3_PD";957343,85;638702,54
"03-22-11";"4_LD";956772,09;643376,70
"03-22-12";"1_LH";953569,77;638259,02
"03-22-12";"2_PH";954141,17;633587,84
"03-22-12";"3_PD";957915,60;634028,38
"03-22-12";"4_LD";957343,85;638702,54
"03-22-13";"1_LH";954141,17;633587,84
"03-22-13";"2_PH";954712,56;628916,66
"03-22-13";"3_PD";958487,36;629354,22
"03-22-13";"4_LD";957915,60;634028,38
"03-22-14";"1_LH";954712,56;628916,66
"03-22-14";"2_PH";955283,96;624245,47
"03-22-14";"3_PD";959059,12;624680,06
"03-22-14";"4_LD";958487,36;629354,22
"03-22-15";"1_LH";955283,96;624245,47
"03-22-15";"2_PH";955855,35;619574,29
"03-22-15";"3_PD";959630,88;620005,90
"03-22-15";"4_LD";959059,12;624680,06
"03-22-16";"1_LH";956772,09;643376,70
"03-22-16";"2_PH";957343,85;638702,54
"03-22-16";"3_PD";961117,92;639146,07
"03-22-16";"4_LD";960545,79;643823,20
"03-22-17";"1_LH";957343,85;638702,54
"03-22-17";"2_PH";957915,60;634028,38
"03-22-17";"3_PD";961690,04;634468,93
"03-22-17";"4_LD";961117,92;639146,07
"03-22-18";"1_LH";957915,60;634028,38
"03-22-18";"2_PH";958487,36;629354,22
"03-22-18";"3_PD";962262,16;629791,79
"03-22-18";"4_LD";961690,04;634468,93
"03-22-19";"1_LH";958487,36;629354,22
"03-22-19";"2_PH";959059,12;624680,06
"03-22-19";"3_PD";962834,28;625114,65
"03-22-19";"4_LD";962262,16;629791,79
"03-22-20";"1_LH";959059,12;624680,06
"03-22-20";"2_PH";959630,88;620005,90
"03-22-20";"3_PD";963406,41;620437,51
"03-22-20";"4_LD";962834,28;625114,65
"03-22-21";"1_LH";960545,79;643823,20
"03-22-21";"2_PH";961117,92;639146,07
"03-22-21";"3_PD";964891,99;639589,59
"03-22-21";"4_LD";964319,50;644269,70
"03-22-22";"1_LH";961117,92;639146,07
"03-22-22";"2_PH";961690,04;634468,93
"03-22-22";"3_PD";965464,47;634909,47
"03-22-22";"4_LD";964891,99;639589,59
"03-22-23";"1_LH";961690,04;634468,93
"03-22-23";"2_PH";962262,16;629791,79
"03-22-23";"3_PD";966036,96;630229,36
"03-22-23";"4_LD";965464,47;634909,47
"03-22-24";"1_LH";962262,16;629791,79
"03-22-24";"2_PH";962834,28;625114,65
"03-22-24";"3_PD";966609,45;625549,24
"03-22-24";"4_LD";966036,96;630229,36
"03-22-25";"1_LH";962834,28;625114,65
"03-22-25";"2_PH";963406,41;620437,51
"03-22-25";"3_PD";967181,94;620869,13
"03-22-25";"4_LD";966609,45;625549,24
"03-23-01";"1_LH";961457,07;667670,28
"03-23-01";"2_PH";962029,55;662990,17
"03-23-01";"3_PD";965801,80;663448,58
"03-23-01";"4_LD";965228,95;668131,67
"03-23-02";"1_LH";962029,55;662990,17
"03-23-02";"2_PH";962602,04;658310,05
"03-23-02";"3_PD";966374,65;658765,49
"03-23-02";"4_LD";965801,80;663448,58
"03-23-03";"1_LH";962602,04;658310,05
"03-23-03";"2_PH";963174,53;653629,94
"03-23-03";"3_PD";966947,51;654082,39
"03-23-03";"4_LD";966374,65;658765,49
"03-23-04";"1_LH";963174,53;653629,94
"03-23-04";"2_PH";963747,01;648949,82
"03-23-04";"3_PD";967520,36;649399,30
"03-23-04";"4_LD";966947,51;654082,39
"03-23-05";"1_LH";963747,01;648949,82
"03-23-05";"2_PH";964319,50;644269,70
"03-23-05";"3_PD";968093,21;644716,21
"03-23-05";"4_LD";967520,36;649399,30
"03-23-06";"1_LH";965228,95;668131,67
"03-23-06";"2_PH";965801,80;663448,58
"03-23-06";"3_PD";969574,05;663906,99
"03-23-06";"4_LD";969000,84;668593,06
"03-23-07";"1_LH";965801,80;663448,58
"03-23-07";"2_PH";966374,65;658765,49
"03-23-07";"3_PD";970147,27;659220,92
"03-23-07";"4_LD";969574,05;663906,99
"03-23-08";"1_LH";966374,65;658765,49
"03-23-08";"2_PH";966947,51;654082,39
"03-23-08";"3_PD";970720,48;654534,85
"03-23-08";"4_LD";970147,27;659220,92
"03-23-09";"1_LH";966947,51;654082,39
"03-23-09";"2_PH";967520,36;649399,30
"03-23-09";"3_PD";971293,70;649848,78
"03-23-09";"4_LD";970720,48;654534,85
"03-23-10";"1_LH";967520,36;649399,30
"03-23-10";"2_PH";968093,21;644716,21
"03-23-10";"3_PD";971866,91;645162,71
"03-23-10";"4_LD";971293,70;649848,78
"03-23-11";"1_LH";969000,84;668593,06
"03-23-11";"2_PH";969574,05;663906,99
"03-23-11";"3_PD";973346,30;664365,40
"03-23-11";"4_LD";972772,72;669054,45
"03-23-12";"1_LH";969574,05;663906,99
"03-23-12";"2_PH";970147,27;659220,92
"03-23-12";"3_PD";973919,88;659676,35
"03-23-12";"4_LD";973346,30;664365,40
"03-23-13";"1_LH";970147,27;659220,92
"03-23-13";"2_PH";970720,48;654534,85
"03-23-13";"3_PD";974493,46;654987,30
"03-23-13";"4_LD";973919,88;659676,35
"03-23-14";"1_LH";970720,48;654534,85
"03-23-14";"2_PH";971293,70;649848,78
"03-23-14";"3_PD";975067,04;650298,25
"03-23-14";"4_LD";974493,46;654987,30
"03-23-15";"1_LH";971293,70;649848,78
"03-23-15";"2_PH";971866,91;645162,71
"03-23-15";"3_PD";975640,62;645609,21
"03-23-15";"4_LD";975067,04;650298,25
"03-23-16";"1_LH";972772,72;669054,45
"03-23-16";"2_PH";973346,30;664365,40
"03-23-16";"3_PD";977118,55;664823,81
"03-23-16";"4_LD";976544,61;669515,84
"03-23-17";"1_LH";973346,30;664365,40
"03-23-17";"2_PH";973919,88;659676,35
"03-23-17";"3_PD";977692,50;660131,79
"03-23-17";"4_LD";977118,55;664823,81
"03-23-18";"1_LH";973919,88;659676,35
"03-23-18";"2_PH";974493,46;654987,30
"03-23-18";"3_PD";978266,44;655439,76
"03-23-18";"4_LD";977692,50;660131,79
"03-23-19";"1_LH";974493,46;654987,30
"03-23-19";"2_PH";975067,04;650298,25
"03-23-19";"3_PD";978840,38;650747,73
"03-23-19";"4_LD";978266,44;655439,76
"03-23-20";"1_LH";975067,04;650298,25
"03-23-20";"2_PH";975640,62;645609,21
"03-23-20";"3_PD";979414,33;646055,71
"03-23-20";"4_LD";978840,38;650747,73
"03-23-21";"1_LH";976544,61;669515,84
"03-23-21";"2_PH";977118,55;664823,81
"03-23-21";"3_PD";980890,80;665282,23
"03-23-21";"4_LD";980316,49;669977,23
"03-23-22";"1_LH";977118,55;664823,81
"03-23-22";"2_PH";977692,50;660131,79
"03-23-22";"3_PD";981465,11;660587,22
"03-23-22";"4_LD";980890,80;665282,23
"03-23-23";"1_LH";977692,50;660131,79
"03-23-23";"2_PH";978266,44;655439,76
"03-23-23";"3_PD";982039,42;655892,22
"03-23-23";"4_LD";981465,11;660587,22
"03-23-24";"1_LH";978266,44;655439,76
"03-23-24";"2_PH";978840,38;650747,73
"03-23-24";"3_PD";982613,73;651197,21
"03-23-24";"4_LD";982039,42;655892,22
"03-23-25";"1_LH";978840,38;650747,73
"03-23-25";"2_PH";979414,33;646055,71
